"Statistic Label","Month","Time Bands","UNIT","VALUE"
"Renewable electricity generation percentage","2021 August","23:00  <  23:30","%","27"
"Renewable electricity generation percentage","2021 August","23:30  <  00:00","%","28"
"Renewable electricity generation percentage","2021 September","00:00  <  00:30","%","27"
"Renewable electricity generation percentage","2021 September","00:30  <  01:00","%","27"
"Renewable electricity generation percentage","2021 September","01:00  <  01:30","%","27"
"Renewable electricity generation percentage","2021 September","01:30  <  02:00","%","28"
"Renewable electricity generation percentage","2021 September","02:00  <  02:30","%","28"
"Renewable electricity generation percentage","2021 September","02:30  <  03:00","%","29"
"Renewable electricity generation percentage","2021 September","03:00  <  03:30","%","29"
"Renewable electricity generation percentage","2021 September","03:30  <  04:00","%","29"
"Renewable electricity generation percentage","2021 September","04:00  <  04:30","%","28"
"Renewable electricity generation percentage","2021 September","04:30  <  05:00","%","27"
"Renewable electricity generation percentage","2021 September","05:00  <  05:30","%","26"
"Renewable electricity generation percentage","2021 September","05:30  <  06:00","%","26"
"Renewable electricity generation percentage","2021 September","06:00  <  06:30","%","24"
"Renewable electricity generation percentage","2021 September","06:30  <  07:00","%","23"
"Renewable electricity generation percentage","2021 September","07:00  <  07:30","%","22"
"Renewable electricity generation percentage","2021 September","07:30  <  08:00","%","22"
"Renewable electricity generation percentage","2021 September","08:00  <  08:30","%","21"
"Renewable electricity generation percentage","2021 September","08:30  <  09:00","%","20"
"Renewable electricity generation percentage","2021 September","09:00  <  09:30","%","20"
"Renewable electricity generation percentage","2021 September","09:30  <  10:00","%","21"
"Renewable electricity generation percentage","2021 September","10:00  <  10:30","%","21"
"Renewable electricity generation percentage","2021 September","10:30  <  11:00","%","22"
"Renewable electricity generation percentage","2021 September","11:00  <  11:30","%","22"
"Renewable electricity generation percentage","2021 September","11:30  <  12:00","%","23"
"Renewable electricity generation percentage","2021 September","12:00  <  12:30","%","23"
"Renewable electricity generation percentage","2021 September","12:30  <  13:00","%","25"
"Renewable electricity generation percentage","2021 September","13:00  <  13:30","%","24"
"Renewable electricity generation percentage","2021 September","13:30  <  14:00","%","25"
"Renewable electricity generation percentage","2021 September","14:00  <  14:30","%","25"
"Renewable electricity generation percentage","2021 September","14:30  <  15:00","%","24"
"Renewable electricity generation percentage","2021 September","15:00  <  15:30","%","24"
"Renewable electricity generation percentage","2021 September","15:30  <  16:00","%","23"
"Renewable electricity generation percentage","2021 September","16:00  <  16:30","%","23"
"Renewable electricity generation percentage","2021 September","16:30  <  17:00","%","22"
"Renewable electricity generation percentage","2021 September","17:00  <  17:30","%","22"
"Renewable electricity generation percentage","2021 September","17:30  <  18:00","%","22"
"Renewable electricity generation percentage","2021 September","18:00  <  18:30","%","22"
"Renewable electricity generation percentage","2021 September","18:30  <  19:00","%","22"
"Renewable electricity generation percentage","2021 September","19:00  <  19:30","%","22"
"Renewable electricity generation percentage","2021 September","19:30  <  20:00","%","23"
"Renewable electricity generation percentage","2021 September","20:00  <  20:30","%","24"
"Renewable electricity generation percentage","2021 September","20:30  <  21:00","%","25"
"Renewable electricity generation percentage","2021 September","21:00  <  21:30","%","26"
"Renewable electricity generation percentage","2021 September","21:30  <  22:00","%","28"
"Renewable electricity generation percentage","2021 September","22:00  <  22:30","%","29"
"Renewable electricity generation percentage","2021 September","22:30  <  23:00","%","29"
"Renewable electricity generation percentage","2021 September","23:00  <  23:30","%","29"
"Renewable electricity generation percentage","2021 September","23:30  <  00:00","%","29"
"Renewable electricity generation percentage","2021 October","00:00  <  00:30","%","46"
"Renewable electricity generation percentage","2021 October","00:30  <  01:00","%","45"
"Renewable electricity generation percentage","2021 October","01:00  <  01:30","%","46"
"Renewable electricity generation percentage","2021 October","01:30  <  02:00","%","46"
"Renewable electricity generation percentage","2021 October","02:00  <  02:30","%","46"
"Renewable electricity generation percentage","2021 October","02:30  <  03:00","%","46"
"Renewable electricity generation percentage","2021 October","03:00  <  03:30","%","45"
"Renewable electricity generation percentage","2021 October","03:30  <  04:00","%","45"
"Renewable electricity generation percentage","2021 October","04:00  <  04:30","%","44"
"Renewable electricity generation percentage","2021 October","04:30  <  05:00","%","44"
"Renewable electricity generation percentage","2021 October","05:00  <  05:30","%","42"
"Renewable electricity generation percentage","2021 October","05:30  <  06:00","%","41"
"Renewable electricity generation percentage","2021 October","06:00  <  06:30","%","39"
"Renewable electricity generation percentage","2021 October","06:30  <  07:00","%","37"
"Renewable electricity generation percentage","2021 October","07:00  <  07:30","%","37"
"Renewable electricity generation percentage","2021 October","07:30  <  08:00","%","37"
"Renewable electricity generation percentage","2021 October","08:00  <  08:30","%","36"
"Renewable electricity generation percentage","2021 October","08:30  <  09:00","%","36"
"Renewable electricity generation percentage","2021 October","09:00  <  09:30","%","36"
"Renewable electricity generation percentage","2021 October","09:30  <  10:00","%","37"
"Renewable electricity generation percentage","2021 October","10:00  <  10:30","%","37"
"Renewable electricity generation percentage","2021 October","10:30  <  11:00","%","38"
"Renewable electricity generation percentage","2021 October","11:00  <  11:30","%","39"
"Renewable electricity generation percentage","2021 October","11:30  <  12:00","%","40"
"Renewable electricity generation percentage","2021 October","12:00  <  12:30","%","40"
"Renewable electricity generation percentage","2021 October","12:30  <  13:00","%","42"
"Renewable electricity generation percentage","2021 October","13:00  <  13:30","%","42"
"Renewable electricity generation percentage","2021 October","13:30  <  14:00","%","42"
"Renewable electricity generation percentage","2021 October","14:00  <  14:30","%","42"
"Renewable electricity generation percentage","2021 October","14:30  <  15:00","%","41"
"Renewable electricity generation percentage","2021 October","15:00  <  15:30","%","40"
"Renewable electricity generation percentage","2021 October","15:30  <  16:00","%","38"
"Renewable electricity generation percentage","2021 October","16:00  <  16:30","%","37"
"Renewable electricity generation percentage","2021 October","16:30  <  17:00","%","35"
"Renewable electricity generation percentage","2021 October","17:00  <  17:30","%","34"
"Renewable electricity generation percentage","2021 October","17:30  <  18:00","%","34"
"Renewable electricity generation percentage","2021 October","18:00  <  18:30","%","34"
"Renewable electricity generation percentage","2021 October","18:30  <  19:00","%","36"
"Renewable electricity generation percentage","2021 October","19:00  <  19:30","%","36"
"Renewable electricity generation percentage","2021 October","19:30  <  20:00","%","38"
"Renewable electricity generation percentage","2021 October","20:00  <  20:30","%","39"
"Renewable electricity generation percentage","2021 October","20:30  <  21:00","%","40"
"Renewable electricity generation percentage","2021 October","21:00  <  21:30","%","41"
"Renewable electricity generation percentage","2021 October","21:30  <  22:00","%","44"
"Renewable electricity generation percentage","2021 October","22:00  <  22:30","%","45"
"Renewable electricity generation percentage","2021 October","22:30  <  23:00","%","46"
"Renewable electricity generation percentage","2021 October","23:00  <  23:30","%","45"
"Renewable electricity generation percentage","2021 October","23:30  <  00:00","%","46"
"Renewable electricity generation percentage","2021 November","00:00  <  00:30","%","42"
"Renewable electricity generation percentage","2021 November","00:30  <  01:00","%","42"
"Renewable electricity generation percentage","2021 November","01:00  <  01:30","%","42"
"Renewable electricity generation percentage","2021 November","01:30  <  02:00","%","43"
"Renewable electricity generation percentage","2021 November","02:00  <  02:30","%","43"
"Renewable electricity generation percentage","2021 November","02:30  <  03:00","%","44"
"Renewable electricity generation percentage","2021 November","03:00  <  03:30","%","44"
"Renewable electricity generation percentage","2021 November","03:30  <  04:00","%","45"
"Renewable electricity generation percentage","2021 November","04:00  <  04:30","%","44"
"Renewable electricity generation percentage","2021 November","04:30  <  05:00","%","44"
